Country;Subject Descriptor;Units;Scale;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;Estimates Start After
San Marino;General government gross debt;National currency;Billions;n/a;0.137;0.209;0.208;0.233;0.208;0.215;0.202;0.253;0.297;0.283;0.217;0.215;0.293;0.265;0.247;0.285;0.768;0.802;0.829;0.969;1.276;1.299;1.327;2022
San Marino;General government gross debt;Percent of GDP;Units;n/a;11.557;17.211;16.062;16.914;14.478;14.154;12.628;15.489;20.066;19.964;16.621;17.242;23.160;21.010;19.307;21.460;56.733;57.203;57.411;71.647;81.322;76.551;73.447;2022
San Marino;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;1.091;1.183;1.215;1.293;1.379;1.436;1.521;1.597;1.634;1.480;1.419;1.303;1.249;1.264;1.260;1.279;1.327;1.353;1.402;1.444;1.352;1.569;1.696;1.807;2022
San Marino;Current account balance;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.006;-0.031;0.033;0.043;0.120;0.143;0.079;2021
San Marino;Current account balance;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.391;-1.887;2.034;2.782;6.471;8.014;4.050;2021
São Tomé and Príncipe;Gross domestic product, constant prices;National currency;Billions;1.825;1.868;1.913;2.039;2.117;2.267;2.473;2.554;2.763;2.854;2.896;2.953;3.040;3.196;3.353;3.405;3.581;3.728;3.891;3.970;4.074;4.151;4.154;4.141;2022
São Tomé and Príncipe;Gross domestic product, constant prices;Percent change;Units;0.448;2.400;2.377;6.573;3.832;7.094;9.116;3.254;8.186;3.302;1.448;1.999;2.943;5.120;4.906;1.540;5.177;4.113;4.378;2.014;2.625;1.899;0.065;-0.300;2022
São Tomé and Príncipe;Gross domestic product, current prices;National currency;Billions;0.612;0.633;0.726;0.893;1.035;1.321;1.660;1.958;2.763;3.253;3.529;4.021;4.407;4.966;5.450;5.783;6.512;7.056;8.022;9.106;10.211;10.942;12.734;14.861;2022
São Tomé and Príncipe;Gross domestic product, current prices;U.S. dollars;Billions;0.077;0.072;0.080;0.096;0.104;0.125;0.133;0.145;0.188;0.201;0.191;0.228;0.231;0.269;0.295;0.262;0.294;0.325;0.387;0.416;0.476;0.529;0.548;0.656;2022
São Tomé and Príncipe;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;0.266;0.278;0.289;0.314;0.335;0.370;0.416;0.442;0.487;0.506;0.520;0.541;0.509;0.566;0.632;0.630;0.669;0.702;0.749;0.777;0.808;0.861;0.922;0.953;2022
São Tomé and Príncipe;Gross domestic product, deflator;Index;Units;33.562;33.899;37.945;43.811;48.881;58.288;67.101;76.652;100.000;113.953;121.891;136.128;144.933;155.372;162.554;169.875;181.857;189.278;206.161;229.384;250.644;263.588;306.562;358.835;2022
São Tomé and Príncipe;Gross domestic product per capita, constant prices;National currency;Units;13,086.423;13,177.917;13,242.326;13,824.913;14,032.395;14,661.104;15,575.372;15,630.939;16,544.964;16,691.547;16,546.270;16,499.959;16,614.275;17,091.292;17,554.333;17,369.908;17,903.735;18,274.620;18,618.374;18,636.724;18,687.245;18,615.217;18,299.132;17,851.040;2011
São Tomé and Príncipe;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;2,463.379;2,480.602;2,492.726;2,602.392;2,641.448;2,759.796;2,931.897;2,942.357;3,114.413;3,142.005;3,114.658;3,105.941;3,127.460;3,217.253;3,304.416;3,269.700;3,370.187;3,440.002;3,504.710;3,508.164;3,517.674;3,504.116;3,444.616;3,360.267;2011
São Tomé and Príncipe;Gross domestic product per capita, current prices;National currency;Units;4,392.110;4,467.147;5,024.849;6,056.801;6,859.195;8,545.693;10,451.206;11,981.399;16,544.964;19,020.577;20,168.342;22,461.105;24,079.517;26,555.007;28,535.256;29,507.106;32,559.184;34,589.854;38,383.837;42,749.622;46,838.404;49,067.439;56,098.215;64,055.698;2011
São Tomé and Príncipe;Gross domestic product per capita, current prices;U.S. dollars;Units;550.516;505.213;552.891;647.954;692.685;809.407;839.546;885.101;1,125.875;1,173.498;1,090.263;1,274.447;1,262.796;1,439.109;1,545.253;1,335.729;1,470.016;1,594.356;1,851.025;1,953.567;2,181.870;2,370.311;2,413.087;2,827.812;2011
São Tomé and Príncipe;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;1,905.614;1,962.144;2,002.376;2,131.740;2,221.913;2,394.260;2,622.007;2,702.652;2,915.800;2,959.775;2,969.674;3,022.462;2,783.257;3,029.044;3,308.774;3,212.162;3,343.285;3,440.002;3,584.995;3,648.765;3,706.970;3,861.992;4,063.713;4,108.705;2011
São Tomé and Príncipe;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
São Tomé and Príncipe;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;2022
São Tomé and Príncipe;Implied PPP conversion rate;National currency per current international dollar;Units;2.305;2.277;2.509;2.841;3.087;3.569;3.986;4.433;5.674;6.426;6.791;7.431;8.652;8.767;8.624;9.186;9.739;10.055;10.707;11.716;12.635;12.705;13.805;15.590;2022
São Tomé and Príncipe;Total investment;Percent of GDP;Units;n/a;36.799;41.691;50.715;51.746;39.162;29.943;35.703;54.219;36.946;56.938;45.350;38.206;29.904;28.015;37.196;31.686;29.365;22.763;18.968;17.374;25.789;32.869;26.313;2022
São Tomé and Príncipe;Gross national savings;Percent of GDP;Units;8.637;14.278;20.824;34.840;29.516;18.270;-3.997;120.552;36.608;12.705;33.348;16.782;14.329;13.551;3.488;22.657;24.504;14.073;9.561;6.301;6.181;13.679;19.763;13.439;2022
São Tomé and Príncipe;Inflation, average consumer prices;Index;Units;14.227;15.539;17.113;18.789;21.285;24.936;30.690;36.383;48.022;56.165;63.657;72.773;80.515;87.042;93.124;98.833;104.177;110.104;118.772;127.937;140.500;151.934;179.291;217.272;2022
São Tomé and Príncipe;Inflation, average consumer prices;Percent change;Units;11.011;9.219;10.130;9.793;13.285;17.152;23.075;18.550;31.991;16.957;13.339;14.321;10.638;8.106;6.988;6.130;5.407;5.690;7.873;7.716;9.820;8.138;18.006;21.184;2022
São Tomé and Príncipe;Inflation, end of period consumer prices;Index;Units;14.899;16.302;17.775;19.548;22.528;26.401;32.886;41.949;52.367;60.792;68.628;76.821;84.816;90.867;96.706;100.752;105.913;114.058;124.374;133.918;146.443;160.341;200.717;235.123;2022
São Tomé and Príncipe;Inflation, end of period consumer prices;Percent change;Units;9.600;9.422;9.031;9.976;15.244;17.195;24.562;27.559;24.834;16.087;12.890;11.939;10.406;7.134;6.426;4.183;5.123;7.690;9.045;7.674;9.353;9.490;25.181;17.142;2022
São Tomé and Príncipe;Volume of imports of goods and services;Percent change;Units;10.683;-20.894;7.101;4.871;8.904;3.347;8.186;12.815;3.403;-10.646;4.818;5.842;0.416;3.329;4.893;7.785;2.213;5.837;4.441;3.872;-6.830;10.282;6.294;-0.208;2022
São Tomé and Príncipe;Volume of Imports of goods;Percent change;Units;12.984;-21.580;6.545;6.185;9.182;3.235;8.730;12.127;4.050;-12.106;5.578;6.188;0.511;2.835;4.788;5.246;4.522;5.510;4.398;4.081;-4.933;11.408;4.392;-0.874;2022
São Tomé and Príncipe;Volume of exports of goods and services;Percent change;Units;0.951;-32.552;12.168;-4.764;-11.994;-4.097;-8.947;-30.104;-2.156;17.432;15.048;1.608;21.528;26.451;60.168;-4.127;6.299;-7.611;5.845;-23.443;-37.838;33.213;-7.182;21.950;2022
São Tomé and Príncipe;Volume of exports of goods;Percent change;Units;-63.738;21.575;43.887;-0.990;-20.517;24.808;3.938;-30.013;-13.391;43.166;11.257;-15.480;56.484;-17.208;27.946;-28.058;26.392;20.090;4.197;-47.679;24.307;11.815;-21.822;28.432;2022
São Tomé and Príncipe;Unemployment rate;Percent of total labor force;Units;14.400;15.730;17.630;16.360;16.120;16.470;16.650;15.852;15.712;15.095;14.628;14.127;13.590;13.525;13.472;13.433;13.416;13.472;n/a;n/a;n/a;n/a;n/a;n/a;2017
São Tomé and Príncipe;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
São Tomé and Príncipe;Population;Persons;Millions;0.139;0.142;0.144;0.147;0.151;0.155;0.159;0.163;0.167;0.171;0.175;0.179;0.183;0.187;0.191;0.196;0.200;0.204;0.209;0.213;0.218;0.223;0.227;0.232;2011
São Tomé and Príncipe;General government revenue;National currency;Billions;0.381;0.249;0.246;0.321;0.368;0.931;0.837;3.212;1.218;0.995;1.397;1.622;1.685;1.869;1.618;1.965;2.168;2.034;2.081;2.073;2.667;2.639;3.232;3.357;2022
São Tomé and Príncipe;General government revenue;Percent of GDP;Units;62.254;39.280;33.842;35.938;35.523;70.478;50.458;164.054;44.095;30.587;39.570;40.336;38.243;37.643;29.694;33.985;33.290;28.823;25.938;22.766;26.121;24.117;25.377;22.588;2022
São Tomé and Príncipe;General government total expenditure;National currency;Billions;0.066;0.334;0.321;0.463;0.627;0.577;0.539;0.762;0.841;1.581;1.824;2.145;2.225;1.763;1.960;2.405;2.494;2.253;2.243;2.079;2.367;2.805;3.516;3.226;2022
São Tomé and Príncipe;General government total expenditure;Percent of GDP;Units;10.737;52.799;44.265;51.864;60.638;43.666;32.466;38.919;30.447;48.612;51.690;53.360;50.500;35.509;35.968;41.585;38.296;31.930;27.961;22.832;23.181;25.633;27.609;21.705;2022
São Tomé and Príncipe;General government net lending/borrowing;National currency;Billions;0.315;-0.086;-0.076;-0.142;-0.260;0.354;0.299;2.450;0.377;-0.586;-0.428;-0.524;-0.540;0.106;-0.342;-0.440;-0.326;-0.219;-0.162;-0.006;0.300;-0.166;-0.284;0.131;2022
São Tomé and Príncipe;General government net lending/borrowing;Percent of GDP;Units;51.517;-13.520;-10.423;-15.926;-25.115;26.812;17.992;125.135;13.648;-18.024;-12.119;-13.025;-12.257;2.134;-6.274;-7.600;-5.006;-3.107;-2.023;-0.066;2.940;-1.516;-2.233;0.883;2022
São Tomé and Príncipe;General government structural balance;National currency;Billions;n/a;-0.086;-0.076;-0.142;-0.260;0.354;0.299;2.450;0.377;-0.586;-0.428;-0.524;-0.540;0.106;-0.342;-0.440;-0.326;-0.219;-0.162;-0.006;0.300;-0.166;-0.284;0.131;2022
São Tomé and Príncipe;General government structural balance;Percent of potential GDP;Units;n/a;-13.520;-10.423;-15.926;-25.115;26.812;17.992;125.135;13.648;-18.024;-12.119;-13.025;-12.257;2.134;-6.274;-7.600;-5.006;-3.107;-2.023;-0.066;2.940;-1.516;-2.233;0.883;2022
São Tomé and Príncipe;General government primary net lending/borrowing;National currency;Billions;n/a;-0.061;-0.050;-0.116;-0.230;0.388;0.316;2.476;0.401;-0.563;-0.412;-0.500;-0.511;0.134;-0.298;-0.386;-0.292;-0.176;-0.128;0.059;0.336;-0.143;-0.215;0.244;2022
São Tomé and Príncipe;General government primary net lending/borrowing;Percent of GDP;Units;n/a;-9.609;-6.862;-12.998;-22.202;29.365;19.042;126.464;14.498;-17.317;-11.660;-12.432;-11.587;2.706;-5.474;-6.670;-4.488;-2.497;-1.599;0.653;3.286;-1.304;-1.686;1.642;2022
São Tomé and Príncipe;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;
São Tomé and Príncipe;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
São Tomé and Príncipe;General government gross debt;National currency;Billions;n/a;2.650;2.660;2.942;3.667;4.415;4.700;2.156;1.676;2.287;2.929;3.458;3.804;3.831;3.675;4.876;5.319;5.273;5.735;6.956;7.224;6.826;7.404;7.357;2022
São Tomé and Príncipe;General government gross debt;Percent of GDP;Units;n/a;418.380;366.512;329.366;354.452;334.172;283.181;110.140;60.673;70.315;82.992;86.018;86.318;77.142;67.427;84.318;81.689;74.726;71.493;76.387;70.752;62.383;58.146;49.509;2022
São Tomé and Príncipe;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;0.612;0.633;0.726;0.893;1.035;1.321;1.660;1.958;2.763;3.253;3.529;4.021;4.407;4.966;5.450;5.783;6.512;7.056;8.022;9.106;10.211;10.942;12.734;14.861;2022
São Tomé and Príncipe;Current account balance;U.S. dollars;Billions;-0.016;-0.016;-0.017;-0.015;-0.023;-0.026;-0.045;0.123;-0.033;-0.049;-0.045;-0.065;-0.055;-0.044;-0.072;-0.038;-0.021;-0.050;-0.051;-0.053;-0.053;-0.064;-0.072;-0.084;2022
São Tomé and Príncipe;Current account balance;Percent of GDP;Units;-21.020;-22.521;-20.867;-15.875;-22.230;-20.892;-33.940;84.849;-17.611;-24.241;-23.589;-28.568;-23.877;-16.353;-24.527;-14.540;-7.183;-15.291;-13.202;-12.667;-11.193;-12.110;-13.106;-12.874;2022
Saudi Arabia;Gross domestic product, constant prices;National currency;Billions;1,650.527;1,630.543;1,584.575;1,762.714;1,902.999;2,009.069;2,065.090;2,103.235;2,234.682;2,188.664;2,298.962;2,551.705;2,689.723;2,757.903;2,863.018;2,992.112;3,048.499;3,076.273;3,174.689;3,209.539;3,094.587;3,251.641;3,495.059;3,468.675;2023
Saudi Arabia;Gross domestic product, constant prices;Percent change;Units;5.625;-1.211;-2.819;11.242;7.958;5.574;2.788;1.847;6.250;-2.059;5.040;10.994;5.409;2.535;3.811;4.509;1.885;0.911;3.199;1.098;-3.582;5.075;7.486;-0.755;2023
Saudi Arabia;Gross domestic product, current prices;National currency;Billions;710.679;690.514;711.019;809.277;970.279;1,230.767;1,411.489;1,558.825;1,949.235;1,609.114;1,980.774;2,537.382;2,781.939;2,826.992;2,874.771;2,510.565;2,497.499;2,681.229;3,174.691;3,144.614;2,753.517;3,278.085;4,157.145;4,003.438;2023
Saudi Arabia;Gross domestic product, current prices;U.S. dollars;Billions;189.514;184.137;189.605;215.807;258.741;328.205;376.397;415.687;519.796;429.097;528.206;676.635;741.850;753.865;766.606;669.484;666.000;714.994;846.584;838.564;734.271;874.156;1,108.572;1,067.583;2023
Saudi Arabia;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;822.458;830.795;819.920;930.103;1,031.124;1,122.734;1,189.629;1,244.429;1,347.674;1,328.062;1,411.944;1,599.505;1,685.823;1,696.399;1,746.222;1,577.685;1,523.869;1,625.946;1,716.402;1,764.371;1,723.643;1,894.161;2,179.304;2,241.692;2023
Saudi Arabia;Gross domestic product, deflator;Index;Units;43.058;42.349;44.871;45.911;50.987;61.261;68.350;74.116;87.227;73.520;86.159;99.439;103.428;102.505;100.411;83.906;81.926;87.158;100.000;97.977;88.978;100.813;118.943;115.417;2023
Saudi Arabia;Gross domestic product per capita, constant prices;National currency;Units;90,998.809;87,649.602;83,049.134;90,075.935;94,813.483;97,595.773;97,809.211;97,125.482;100,615.695;96,080.159;95,876.024;101,694.505;102,783.342;99,837.192;101,133.576;100,351.277;98,484.186;99,307.155;105,135.099;106,757.599;98,077.364;105,626.317;108,625.786;105,691.938;2022
Saudi Arabia;Gross domestic product per capita, constant prices;"Purchasing power parity; 2017 international dollar";Units;48,096.881;46,326.678;43,895.128;47,609.102;50,113.104;51,583.667;51,696.479;51,335.098;53,179.830;50,782.599;50,674.704;53,750.028;54,325.526;52,768.356;53,453.552;53,040.073;52,053.233;52,488.208;55,568.534;56,426.096;51,838.209;55,828.164;57,413.515;55,862.847;2022
Saudi Arabia;Gross domestic product per capita, current prices;National currency;Units;39,181.996;37,118.480;37,265.205;41,354.628;48,342.396;59,787.721;66,852.595;71,985.123;87,763.554;70,638.494;82,606.296;101,123.683;106,307.225;102,338.242;101,548.740;84,200.860;80,683.693;86,554.485;105,135.165;104,598.025;87,267.764;106,485.324;129,203.296;121,986.384;2022
Saudi Arabia;Gross domestic product per capita, current prices;U.S. dollars;Units;10,448.532;9,898.261;9,937.388;11,027.901;12,891.306;15,943.392;17,827.359;19,196.033;23,403.614;18,836.932;22,028.346;26,966.315;28,348.593;27,290.198;27,079.664;22,453.563;21,515.651;23,081.196;28,036.044;27,892.807;23,271.404;28,396.086;34,454.212;32,529.702;2022
Saudi Arabia;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;45,344.743;44,659.246;42,972.808;47,528.901;51,373.898;54,539.726;56,344.622;57,466.605;60,678.498;58,300.604;58,883.802;63,745.965;64,420.943;61,410.326;61,683.740;52,913.368;49,229.788;52,488.208;56,841.491;58,687.547;54,627.763;61,529.918;67,732.375;68,305.269;2022
Saudi Arabia;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;
Saudi Arabia;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;1.619;1.561;1.476;1.578;1.618;1.632;1.594;1.541;1.591;1.565;1.562;1.669;1.670;1.602;1.589;1.406;1.308;1.325;1.320;1.299;1.290;1.274;1.325;1.275;2023
Saudi Arabia;Implied PPP conversion rate;National currency per current international dollar;Units;0.864;0.831;0.867;0.870;0.941;1.096;1.186;1.253;1.446;1.212;1.403;1.586;1.650;1.666;1.646;1.591;1.639;1.649;1.850;1.782;1.597;1.731;1.908;1.786;2023
Saudi Arabia;Total investment;Percent of GDP;Units;19.317;19.623;19.693;19.493;19.865;20.175;22.215;26.473;27.296;31.715;30.926;27.541;27.046;26.890;29.018;34.224;30.898;28.796;26.123;28.296;27.691;25.448;26.427;29.342;2023
Saudi Arabia;Gross national savings;Percent of GDP;Units;26.871;24.703;25.955;32.489;39.933;47.594;49.605;50.386;54.180;38.318;45.014;51.925;50.456;45.868;39.488;26.361;27.226;30.492;34.741;32.881;24.212;30.221;40.095;33.283;2023
Saudi Arabia;Inflation, average consumer prices;Index;Units;68.502;67.735;67.810;68.135;68.335;68.727;70.035;73.520;78.020;81.345;84.353;87.512;90.020;93.198;95.282;96.431;98.426;97.601;100.000;97.907;101.280;104.383;106.965;109.454;2023
Saudi Arabia;Inflation, average consumer prices;Percent change;Units;-1.035;-1.119;0.111;0.479;0.294;0.573;1.904;4.976;6.121;4.262;3.698;3.744;2.866;3.530;2.236;1.206;2.069;-0.838;2.458;-2.093;3.445;3.063;2.474;2.327;2023
Saudi Arabia;Inflation, end of period consumer prices;Index;Units;68.110;67.710;68.110;68.310;68.610;69.410;71.120;76.320;80.420;83.220;86.320;88.520;91.720;94.030;95.820;97.000;97.940;96.850;98.700;98.520;103.770;105.060;107.200;107.610;2023
Saudi Arabia;Inflation, end of period consumer prices;Percent change;Units;-1.731;-0.587;0.591;0.294;0.439;1.166;2.464;7.312;5.372;3.482;3.725;2.549;3.615;2.519;1.904;1.231;0.969;-1.113;1.910;-0.182;5.329;1.243;2.037;0.382;2023
Saudi Arabia;Volume of imports of goods and services;Percent change;Units;18.914;-7.048;4.071;5.815;12.663;24.555;21.954;21.324;10.693;-4.817;-1.605;5.511;9.356;10.032;16.074;3.154;-16.574;-0.609;2.218;3.269;-16.114;5.308;10.487;15.991;2022
Saudi Arabia;Volume of Imports of goods;Percent change;Units;7.868;6.092;4.043;9.651;11.963;26.052;10.341;22.136;12.117;-10.937;2.425;14.308;18.915;11.339;6.513;8.586;-16.514;-5.508;0.252;10.089;-9.496;0.372;14.265;15.426;2022
Saudi Arabia;Volume of exports of goods and services;Percent change;Units;4.000;-0.945;-8.489;20.562;9.036;12.618;2.699;3.854;-3.876;-8.519;7.364;9.452;4.228;2.000;2.200;3.970;5.862;-0.308;8.777;-3.377;-14.452;5.674;24.112;-0.984;2022
Saudi Arabia;Volume of exports of goods;Percent change;Units;5.794;-1.247;-9.416;21.800;9.814;6.149;-0.135;2.156;4.339;-9.818;7.291;10.038;5.395;1.604;1.953;2.701;4.262;-0.747;8.324;-6.425;-5.194;5.234;9.227;-6.825;2022
Saudi Arabia;Unemployment rate;Percent of total labor force;Units;4.571;4.617;5.265;5.562;5.822;6.051;6.254;5.645;5.176;5.377;5.548;5.772;5.524;5.568;5.721;5.591;5.600;5.900;6.025;5.625;7.650;6.600;5.600;n/a;2022
Saudi Arabia;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;
Saudi Arabia;Population;Persons;Millions;18.138;18.603;19.080;19.569;20.071;20.586;21.113;21.655;22.210;22.780;23.978;25.092;26.169;27.624;28.309;29.816;30.954;30.977;30.196;30.064;31.553;30.784;32.175;32.819;2022
Saudi Arabia;General government revenue;National currency;Billions;258.100;228.100;213.000;277.700;395.991;567.849;678.813;642.806;1,100.960;509.805;740.874;1,117.531;1,246.537;1,152.608;1,040.141;612.694;519.449;621.500;905.609;926.845;781.660;965.486;1,277.974;1,212.326;2022
Saudi Arabia;General government revenue;Percent of GDP;Units;36.317;33.033;29.957;34.315;40.812;46.138;48.092;41.237;56.482;31.682;37.403;44.043;44.808;40.772;36.182;24.405;20.799;23.180;28.526;29.474;28.388;29.453;30.742;30.282;2022
